GeneID,pident,chemotaxis,ribosom,signal,receptor,enzyme,kinase,morpho,tRNA,GPCR,G protein,transcription,translation,replication,purine,biosynthesis,transcription factor,division,7tm_1,G_alpha,nerv
56997,87.46,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25782,89.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25780,93.34,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
151903,90.36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100131801,72.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,084337,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25789,73.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25788,80.8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9145,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
886,91.82,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
29090,71.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140735,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375484,94.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140733,72.01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
140732,75.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140731,67.86,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
140730,98.88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55071,53.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140739,97.95,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
140738,74.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10959,99.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27327,91.04,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
27324,95.38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27161,95.12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
27329,78.63,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27328,84.86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200312,89.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,91.12,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
23157,95.55,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2585,88.71,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64400,95.89,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2583,87.62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2582,92.82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64405,93.58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,82.01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64409,98.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
134391,79.32,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2589,98.93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2588,86.78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54662,96.6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10953,89.32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146779,70.55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55052,82.61,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
283,74.31,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
386681,62.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152110,92.27,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
140576,88.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
286514,57.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80070,65.39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55591,81.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10957,74.46,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
84334,78.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6059,99.83,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
287,80.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64710,95.06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6051,89.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6050,75.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388969,86.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349149,66.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10005,78.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10006,93.44,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007,95.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2639,87.53,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2638,77.64,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10002,79.83,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10003,87.7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162605,84.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,91.88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2631,91.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10009,86.8,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2633,72.77,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2632,92.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1143,84.24,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84333,83.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221322,84.01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9229,98.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9228,87.65,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9595,81.67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9223,93.92,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9590,56.98,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9221,71.25,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9592,76.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54870,98.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54873,80.29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54872,77.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54875,79.07,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54874,87.52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54877,85.42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
245908,67.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54879,88.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54878,96.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441864,53.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84179,74.13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
388962,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84174,81.01,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
388963,55.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,084171,86.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346673,71.27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
84173,80.89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84172,87.59,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10260,91.51,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
10261,66.39,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10262,99.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10263,97.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10265,93.81,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10266,62.5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10267,71.62,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10268,86.82,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10269,93.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30811,92.16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23063,92.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146198,83.49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9049,93.94,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
9048,78.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401992,85.67,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2079,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9043,95.7,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9040,100.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9047,65.74,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9046,73.42,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9045,77.33,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9044,96.77,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0
9136,92.84,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3547,84.33,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
142678,92.07,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
142679,68.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387882,82.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3549,95.64,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
387885,51.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,084319,81.85,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
84318,82.49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
115290,83.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84311,70.16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84310,61.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84313,98.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
84312,97.58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
84315,94.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84314,89.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84317,80.57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84316,88.89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2965,96.9,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
768,63.86,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2966,96.46,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2961,94.16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
283847,66.93,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2963,97.59,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
2962,91.49,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
762,57.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,61.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5195,92.29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
91404,98.56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
766,95.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,98.97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,58.93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134492,98.73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
219959,77.92,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3077,56.25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92949,95.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
79144,72.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79145,88.89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
474344,64.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
79147,93.51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79140,97.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5378,70.63,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
79142,92.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79143,93.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5375,90.15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5376,87.92,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5371,66.77,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1073,99.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5373,95.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5372,96.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127833,97.39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5583,97.36,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
150353,66.43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4338,84.57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80233,73.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336,95.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,86.63,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4335,93.05,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
4332,44.18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4330,88.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4331,96.43,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10488,66.13,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3131,97.29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
150356,83.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84365,59.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
155185,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140453,52.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394263,53.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148741,81.42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
79324,87.54,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10287,90.1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91768,79.62,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
85315,95.48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256158,80.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,75.58,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1284,84.06,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284273,88.86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23248,88.23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
119504,98.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283554,88.95,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
114569,90.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,65.8,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1621,78.41,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
51510,95.32,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51512,55.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58498,78.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51514,88.77,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5768,72.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136306,88.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23576,95.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5764,97.02,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
54212,90.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5763,91.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
147645,71.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0196446,80.72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59067,60.96,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245711,88.11,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
196441,91.52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2072,82.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91584,94.46,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,98.82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91582,61.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26168,94.95,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
285641,70.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23710,100.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7080,98.26,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
25804,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140456,93.19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25806,85.27,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
93587,77.02,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25800,86.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25801,80.19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25802,79.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25803,86.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10282,93.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5409,84.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
126432,66.25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
126433,78.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,96.94,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1281,90.12,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130827,89.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136259,66.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81631,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23318,85.44,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
124801,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,96.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23312,92.62,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23313,96.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23310,73.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112755,100.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23316,81.49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
23317,96.26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23314,98.81,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
23315,96.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286826,97.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2253,98.77,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8195,78.07,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2252,92.78,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7425,84.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7424,84.73,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
7423,87.23,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7422,89.94,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
7421,89.46,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
92235,80.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,83.27,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7429,89.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7428,63.48,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
286827,84.08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5184,86.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93185,88.76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93183,91.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6601,93.87,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6602,91.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6603,97.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6604,99.15,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6439,68.97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6606,69.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200879,78.94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6609,81.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114049,74.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84953,59.83,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84952,81.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10855,76.92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84950,99.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84957,87.78,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139818,96.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
84955,88.41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84954,80.69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84959,94.96,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
84958,79.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10858,94.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
145645,76.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50604,63.79,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3113,64.17,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
