GeneID,pident,TMn,SeqLen,GPCRHMM,ribosom,undefined,receptor,GPCR,G-protein_coupled_receptor,channel,receptor_tyrosine_kinase,enzyme,nuclear_receptor,ase,membrane
6723,95.36,0,302,0,0,0,0,0,0,0,0,0,0,1,0
6722,96.65,0,508,0,0,0,0,0,0,0,0,0,0,1,1
6721,91.9,2,1111,0,0,0,0,0,0,0,0,0,0,1,1
6720,77.5,2,1177,0,0,0,0,0,0,0,0,0,0,1,1
6727,91.49,0,136,0,0,0,0,0,0,0,0,0,0,1,1
6726,91.49,0,82,0,0,0,1,0,0,0,0,0,0,0,1
8301,97.21,0,645,0,0,0,1,0,0,0,0,0,0,0,1
15,84.24,0,207,0,0,0,0,0,0,0,0,0,0,1,0
6729,99.55,0,447,0,0,0,0,0,0,0,0,0,0,1,1
6728,98.02,0,101,0,0,0,0,0,0,0,0,0,0,0,1
200931,82.06,7,340,0,0,0,0,0,0,0,0,0,0,1,1
8309,75.65,0,583,0,0,0,0,0,0,0,0,1,0,1,0
200933,99.02,0,286,0,0,0,1,0,0,0,0,0,0,0,0
546,83.92,0,2492,0,0,0,0,0,0,0,0,0,0,1,1
5655,67.27,0,276,0,0,0,0,0,0,0,0,0,0,1,0
115950,92.16,0,615,0,0,0,0,0,0,0,0,0,0,1,0
9071,94.37,5,228,0,0,0,0,0,0,0,0,0,0,0,1
257629,82.01,0,417,0,0,0,0,0,0,0,0,0,0,0,1
219623,70.38,7,368,0,0,0,0,0,0,0,0,0,0,0,1
9939,100.0,0,174,0,0,0,0,0,0,0,0,0,0,1,1
9938,86.33,0,638,0,0,0,0,0,0,0,0,1,0,1,0
9933,88.58,0,648,0,1,0,0,0,0,0,0,0,0,0,1
9931,89.07,0,1735,0,0,0,0,0,0,0,0,0,0,1,0
9937,61.1,0,1040,0,0,0,0,0,0,0,0,0,0,1,0
9936,77.46,1,195,0,0,0,1,0,0,0,0,0,0,0,1
92714,86.44,0,442,0,0,0,0,0,0,0,0,0,0,1,0
9934,80.18,7,338,1,0,0,1,1,1,0,0,0,0,0,1
55532,77.16,6,485,0,0,0,0,0,0,0,0,0,0,1,1
55531,96.71,1,334,0,0,0,0,0,0,0,0,0,0,0,1
55530,95.8,12,548,0,0,0,0,0,0,0,0,0,0,0,1
55536,77.04,0,454,0,0,0,0,0,0,0,0,0,0,0,0
55534,87.29,0,1133,0,0,0,1,0,0,0,0,0,0,1,1
54606,85.37,0,507,0,1,0,0,0,0,0,0,0,0,1,1
123920,86.26,3,182,0,0,0,0,0,0,0,0,0,0,0,1
6098,80.36,1,2342,0,0,0,1,0,0,0,1,1,0,1,1
102723443,-1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
122011,-1,0,-1,0,0,0,1,0,0,0,0,0,0,1,0
26493,86.17,7,311,1,0,0,1,1,1,0,0,0,0,0,1
6091,94.71,1,1616,0,0,0,1,0,0,0,0,0,0,1,1
6093,96.23,0,1354,0,0,0,1,0,0,0,0,1,0,1,1
6092,95.37,2,1378,0,0,0,1,0,0,0,0,0,0,1,1
131368,93.12,1,415,0,0,0,0,0,0,0,0,0,0,0,1
6094,85.2,4,351,0,0,0,0,0,0,0,0,0,0,1,1
6097,86.99,0,518,0,0,0,1,0,0,0,0,0,1,1,0
6096,98.26,0,459,0,0,0,1,0,0,0,0,0,1,1,0
10350,76.78,14,1443,0,0,0,0,0,0,0,0,0,0,1,1
119749,83.22,6,309,1,0,0,1,1,1,0,0,0,0,0,1
154150,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
27148,86.3,0,851,0,0,0,0,0,0,0,0,0,0,1,0
27124,83.53,1,1006,0,0,0,0,0,0,0,0,0,0,1,0
81127,93.83,7,348,1,0,0,1,1,1,0,0,0,0,0,1
26496,83.33,7,314,1,0,0,1,1,1,0,0,0,0,0,1
55747,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
83636,82.98,0,141,0,0,0,0,0,0,0,0,0,0,0,1
1068,90.12,0,172,0,0,0,1,0,0,0,0,0,0,1,1
16,94.75,0,877,0,0,0,0,0,0,0,0,0,0,1,0
28986,92.24,1,219,0,0,0,0,0,0,0,0,0,0,0,0
102723449,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
4693,93.98,0,133,0,0,0,1,0,0,0,0,0,0,1,0
3295,84.92,0,718,0,0,0,0,0,0,0,0,1,0,1,1
2897,96.94,3,949,0,0,0,1,0,0,1,0,0,0,0,1
140809,87.59,0,137,0,0,0,0,0,0,0,0,0,0,1,0
100133220,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
145957,80.0,1,115,0,0,0,0,0,0,0,0,0,0,0,1
150677,80.9,0,89,0,0,0,0,0,0,0,0,0,0,0,0
140801,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,1
342035,83.04,0,353,0,0,0,0,0,0,0,0,0,0,1,1
140803,77.65,8,2022,0,0,0,1,0,0,1,0,0,0,1,1
150678,82.09,0,252,0,0,0,0,0,0,0,0,0,0,1,0
140807,80.23,0,511,0,0,0,0,0,0,0,0,0,0,1,1
653140,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
3678,89.65,1,1049,0,0,0,1,0,0,0,0,0,0,0,1
3679,88.37,1,1023,0,0,0,1,0,0,0,0,0,0,1,1
653145,93.25,0,351,0,0,0,0,0,0,0,0,0,0,0,0
3672,87.64,1,1179,0,0,0,1,0,0,0,0,0,0,1,1
3673,82.34,1,1181,0,0,0,1,0,0,0,0,0,0,1,1
3670,100.0,0,349,0,0,0,0,0,0,0,0,0,0,1,0
161779,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
3676,84.17,1,1032,0,0,0,1,0,0,0,0,0,0,0,1
3674,78.49,1,1039,0,0,0,1,0,0,0,0,0,0,1,1
3675,84.91,1,916,0,0,0,1,0,0,0,0,0,0,0,1
2543,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
2542,92.7,11,356,0,0,0,0,0,0,0,0,0,0,1,1
2547,83.79,0,559,0,0,0,1,0,0,0,0,0,0,1,1
26098,93.57,0,1238,0,0,0,0,0,0,0,0,0,0,0,0
26099,97.37,0,152,0,0,0,0,0,0,0,0,0,0,0,0
26097,98.63,0,76,0,0,0,0,0,0,0,0,0,0,0,0
2549,85.58,0,721,0,0,0,1,0,0,0,0,1,0,1,1
26095,-1,0,-1,0,0,0,1,0,0,0,0,0,0,1,1
26092,70.41,1,583,0,0,0,0,0,0,0,0,0,0,0,1
1456,99.11,0,448,0,0,0,1,0,0,0,0,0,0,1,0
26090,93.47,1,398,0,0,0,0,0,0,0,0,0,0,1,1
26091,96.97,1,1057,0,0,0,0,0,0,0,0,0,0,1,0
444882,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
100996939,67.54,0,114,0,0,1,0,0,0,0,0,0,0,0,0
57544,72.53,1,820,0,0,0,0,0,0,0,0,0,0,0,0
1105,95.1,0,1710,0,0,0,0,0,0,0,0,0,0,1,1
3671,89.59,0,428,0,0,0,0,0,0,0,0,0,0,0,0
57758,76.68,0,873,0,0,0,0,0,0,0,0,0,0,0,0
57209,79.09,0,119,0,0,0,0,0,0,0,0,0,0,1,0
645432,74.68,0,342,0,0,1,0,0,0,0,0,0,0,0,0
57205,82.71,11,1426,0,0,0,0,0,0,0,0,0,0,1,1
1103,88.5,0,666,0,0,0,0,0,0,0,0,1,0,1,0
5003,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
5002,76.87,12,424,0,0,0,0,0,0,0,0,1,0,1,1
5001,92.64,0,435,0,0,0,0,0,0,0,0,0,0,0,1
5000,88.99,0,436,0,0,0,0,0,0,0,0,0,0,1,1
5007,97.15,0,807,0,0,0,0,0,0,0,0,0,0,1,1
3586,73.6,0,178,0,0,0,1,0,0,0,0,0,0,1,1
5004,48.57,0,201,0,0,0,0,0,0,0,0,0,0,1,0
1659,97.18,0,1220,0,1,0,0,0,0,0,0,0,0,1,0
163115,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
5009,91.81,0,354,0,0,0,0,0,0,0,0,0,0,1,1
1101,93.24,0,359,0,0,0,1,0,0,0,0,0,0,0,0
143471,94.17,0,256,0,0,0,0,0,0,0,0,0,0,1,0
153090,97.79,1,1132,0,0,0,0,0,0,0,0,1,0,1,1
102725230,-1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
902,94.44,0,270,0,0,0,1,0,0,0,0,1,0,1,1
900,94.18,0,295,0,0,0,0,0,0,0,0,0,0,1,0
901,90.09,0,344,0,0,0,0,0,0,0,0,0,0,1,0
102725233,-1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
130013,86.01,1,336,0,0,0,0,0,0,0,0,0,0,1,0
905,86.22,0,730,0,0,0,0,0,0,0,0,0,0,1,1
908,88.32,0,486,0,0,0,0,0,0,0,0,0,0,0,0
909,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,1
339906,55.41,0,293,0,0,0,0,0,0,0,0,0,0,1,0
377677,91.6,0,262,0,0,0,0,0,0,0,0,0,0,1,0
90381,68.23,0,1910,0,0,0,0,0,0,0,0,0,0,1,0
9559,97.55,0,251,0,0,0,0,0,0,0,0,0,0,0,1
148398,73.55,0,681,0,0,0,0,0,0,0,0,0,0,0,0
254359,86.29,5,202,0,0,0,0,0,0,0,0,0,0,1,1
100506627,63.46,0,890,0,0,1,0,0,0,0,0,0,0,0,0
9551,80.68,1,88,0,0,0,0,0,0,0,0,0,0,1,1
9550,96.61,0,118,0,0,0,0,0,0,0,0,1,0,1,1
9553,78.46,0,65,0,1,0,0,0,0,0,0,0,0,0,1
9552,96.02,0,176,0,0,0,0,0,0,0,0,0,0,0,0
9555,98.38,0,371,0,0,0,0,0,0,0,0,0,0,1,1
9554,100.0,1,215,0,0,0,0,0,0,0,0,0,0,0,1
9557,88.58,0,784,0,0,0,0,0,0,0,0,0,0,1,0
9556,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
474382,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
474383,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
101059935,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
122042,79.24,9,730,1,0,0,1,1,1,0,0,0,0,1,1
474384,86.49,0,371,0,0,0,0,0,0,0,0,0,0,0,0
122046,60.67,0,281,0,0,0,0,0,0,0,0,0,0,0,0
116092,96.35,0,329,0,0,0,0,0,0,0,0,0,0,1,0
100132247,-1,1,-1,0,0,0,0,0,0,0,0,0,0,1,1
57547,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
101059938,-1,2,-1,0,0,0,1,0,1,0,0,0,0,1,1
64223,97.85,0,397,0,0,0,0,0,0,0,0,0,0,1,0
64222,71.16,0,397,0,0,0,0,0,0,0,0,0,0,0,0
64221,86.22,1,1386,0,0,0,1,0,0,0,0,0,0,1,1
64220,73.96,10,667,0,0,0,1,0,0,0,0,0,0,1,1
64225,97.26,2,578,0,0,0,0,0,0,0,0,0,0,1,1
64224,83.61,2,342,0,0,0,0,0,0,0,0,0,0,1,1
153328,77.99,2,157,0,0,0,0,0,0,0,0,0,0,0,1
126364,50.33,1,305,0,0,0,0,0,0,0,0,0,0,0,1
134864,78.14,7,339,1,0,0,1,1,1,0,0,0,0,0,1
374355,68.6,0,246,0,0,0,0,0,0,0,0,0,0,0,0
148641,91.65,10,490,0,0,0,0,0,0,0,0,0,0,0,1
1453,97.33,0,427,0,0,0,1,0,0,0,0,0,0,1,0
100509646,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
80332,72.43,1,813,0,0,0,1,0,0,0,0,0,0,1,1
83401,71.96,7,270,0,0,0,0,0,0,0,0,0,0,0,1
729396,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
3293,74.83,1,157,0,0,0,0,0,0,0,0,0,0,1,1
163049,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
254170,89.52,0,555,0,0,0,0,0,0,0,0,0,0,1,0
254173,59.87,0,646,0,0,0,0,0,0,0,0,0,0,1,0
340533,86.49,0,1486,0,0,0,0,0,0,0,0,0,0,1,0
100528021,-1,0,-1,0,0,0,0,0,0,0,0,1,0,1,1
80336,85.8,0,330,0,0,0,0,0,0,0,0,0,0,1,0
26140,77.62,0,915,0,0,0,0,0,0,0,0,0,0,1,1
7093,88.88,0,1015,0,0,0,0,0,0,0,0,0,0,1,0
124925,90.28,1,994,0,0,0,0,0,0,0,0,0,0,1,1
57541,89.83,0,471,0,0,0,0,0,0,0,0,0,0,1,0
84570,91.59,2,654,0,0,0,0,0,0,0,0,0,0,0,1
84572,78.03,0,305,0,0,0,0,0,0,0,0,1,0,1,1
2277,87.18,0,354,0,0,0,1,0,0,0,0,1,0,1,1
79589,73.84,1,402,0,0,0,0,0,0,0,0,0,0,1,1
390212,71.48,7,470,1,0,0,1,1,1,0,0,0,0,0,1
135114,65.15,0,133,0,0,0,0,0,0,0,0,0,0,1,0
57460,96.3,0,514,0,0,0,0,0,0,0,0,0,0,1,0
23541,88.89,0,320,0,0,0,0,0,0,0,0,1,0,1,0
203260,72.99,0,140,0,0,0,0,0,0,0,0,0,0,0,1
390748,63.37,0,255,0,0,0,0,0,0,0,0,0,0,0,0
26146,73.43,0,691,0,0,0,1,0,0,0,0,0,0,1,1
57542,90.69,0,505,0,0,0,0,0,0,0,0,0,0,0,0
26147,89.31,0,599,0,0,0,0,0,0,0,0,0,0,0,0
84307,83.74,0,534,0,0,0,0,0,0,0,0,0,0,1,0
8934,93.63,0,203,0,0,0,0,0,0,0,0,0,0,1,1
80746,69.3,0,465,0,0,0,0,0,0,0,0,0,0,1,1
8936,97.5,0,559,0,0,0,0,0,0,0,0,0,0,1,1
23229,98.28,0,523,0,0,0,0,0,0,0,0,0,0,1,0
8930,64.98,0,572,0,0,0,0,0,0,0,0,0,0,1,1
100287823,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
26149,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
163590,76.23,1,470,0,0,0,0,0,0,0,0,0,0,0,1
387778,-1,0,-1,0,0,0,0,0,0,0,0,1,0,1,0
8939,92.66,0,572,0,0,0,0,0,0,0,0,0,0,0,0
196483,66.06,0,303,0,0,0,0,0,0,0,0,0,0,1,0
79098,65.66,0,355,0,0,0,1,0,0,0,0,0,0,1,0
152940,61.75,0,186,0,0,0,0,0,0,0,0,0,0,0,0
79092,76.55,0,740,0,0,0,0,0,0,1,0,0,0,1,1
284099,62.37,1,277,0,0,0,0,0,0,0,0,0,0,0,1
79091,79.24,0,404,0,0,0,0,0,0,0,0,0,0,1,0
79096,92.53,0,322,0,0,0,0,0,0,0,0,0,0,0,0
79097,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0
79094,70.27,0,219,0,0,0,0,0,0,0,0,0,0,0,0
79095,93.98,0,83,0,0,0,0,0,0,0,0,0,0,0,0
7175,93.07,0,2439,0,0,0,0,0,0,0,0,0,0,1,1
7174,93.63,0,1304,0,0,0,0,0,0,0,0,0,0,1,0
7177,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
7171,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
7170,99.19,0,248,0,0,0,0,0,0,0,0,0,0,1,1
7173,75.08,1,933,0,0,0,1,0,0,0,0,0,0,1,1
7172,78.66,0,245,0,0,0,0,0,0,0,0,0,0,1,0
200316,-1,0,-1,0,0,0,0,0,0,0,0,1,0,1,1
80217,74.36,0,1666,0,0,0,0,0,0,0,0,0,0,0,0
7179,-1,4,-1,0,0,0,0,0,0,1,0,0,0,1,1
7178,95.93,0,197,0,0,0,0,0,0,0,0,0,0,0,1
2915,94.69,7,1180,1,0,0,1,1,1,0,0,0,0,1,1
113000,82.05,0,312,0,0,0,0,0,0,0,0,0,0,1,0
719,59.96,7,482,1,0,0,1,1,1,0,0,0,0,1,1
718,78.98,0,1663,0,0,0,1,0,1,0,0,1,0,1,0
388394,90.0,1,120,0,0,0,0,0,0,0,0,0,0,0,1
2918,98.68,7,908,1,0,0,1,1,1,0,0,0,0,1,1
23546,73.93,4,234,0,0,0,0,0,0,0,0,0,0,0,1
255220,51.18,0,105,0,0,0,0,0,0,0,0,0,0,0,0
716,75.91,0,688,0,0,0,1,0,0,0,0,0,0,1,0
89910,85.24,0,244,0,0,0,0,0,0,0,0,0,0,1,0
727832,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,1
26229,95.22,0,335,0,0,0,0,0,0,0,0,0,0,1,1
115560,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
100130357,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
284677,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,1
100529261,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,1
283377,84.54,0,207,0,0,0,1,0,0,0,0,0,0,0,0
283375,83.12,6,540,0,0,0,0,0,0,0,0,0,0,1,1
23545,87.85,8,816,0,0,0,0,0,0,0,0,0,0,1,1
128646,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
202134,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
84432,89.52,0,105,0,0,0,0,0,0,0,0,0,0,1,0
26658,72.56,7,319,1,0,0,1,1,1,0,0,0,0,0,1
26659,-1,8,-1,1,0,0,1,1,1,0,0,0,0,0,1
84433,84.71,0,1267,0,0,0,1,0,0,0,0,0,0,1,1
54033,78.46,0,246,0,0,0,0,0,0,0,0,0,0,0,0
10595,80.98,1,974,0,0,0,0,0,0,0,0,1,0,1,1
728239,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
102723422,-1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
102723423,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
102723420,26.19,7,302,0,0,1,0,0,0,0,0,0,0,0,0
125981,79.17,7,264,0,0,0,0,0,0,0,0,0,0,1,1
79001,86.21,5,92,0,0,0,0,0,0,0,0,0,0,1,1
139735,72.19,0,416,0,0,0,0,0,0,0,0,0,0,1,0
23028,98.51,0,872,0,0,0,0,0,0,0,0,1,0,1,1
23029,68.92,0,430,0,0,0,0,0,0,0,0,0,0,0,1
64067,91.3,0,901,0,0,0,0,0,0,0,0,0,0,1,0
1471,68.49,0,146,0,0,0,0,0,0,0,0,1,0,1,0
645414,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
1477,99.54,0,431,0,0,0,0,0,0,0,0,0,0,0,0
1474,69.8,0,149,0,0,0,0,0,0,0,0,1,0,1,1
1475,64.95,0,98,0,0,0,0,0,0,0,0,1,0,1,1
23020,99.81,0,2136,0,0,0,0,0,0,0,0,0,0,1,0
23022,81.15,0,1106,0,0,0,0,0,0,0,0,0,0,1,1
23023,95.55,2,539,0,0,0,0,0,0,0,0,0,0,0,1
23024,94.0,0,1066,0,0,0,0,0,0,0,0,0,0,0,0
23025,93.72,0,1703,0,0,0,0,0,0,0,0,0,0,1,1
23026,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,1
1106,97.01,0,501,0,0,0,0,0,0,0,0,0,0,1,1
283284,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
129804,81.7,0,321,0,0,0,0,0,0,0,0,0,0,0,0
390152,-1,7,-1,1,0,0,1,1,1,0,0,0,0,0,1
129807,70.84,0,484,0,0,0,0,0,0,0,0,0,0,1,1
5979,85.0,1,1072,0,0,0,1,0,0,0,0,1,0,1,1
643155,97.3,1,74,0,0,0,0,0,0,0,0,0,0,0,1
84993,97.38,0,380,0,0,0,0,0,0,0,0,0,0,0,0
84992,88.73,1,71,0,0,0,0,0,0,0,0,0,0,1,1
84991,98.52,0,401,0,0,0,0,0,0,0,0,0,0,0,0
64066,77.32,0,513,0,0,0,0,0,0,0,0,0,0,1,0
8624,80.97,0,283,0,0,0,0,0,0,0,0,0,0,1,0
4224,75.6,1,746,0,0,0,0,0,0,0,0,0,0,1,1
4225,77.05,1,701,0,0,0,0,0,0,0,0,0,0,1,1
154810,91.38,0,978,0,0,0,0,0,0,0,0,0,0,0,1
389400,69.27,1,394,0,0,0,1,0,0,0,0,0,0,1,1
728780,75.31,0,528,0,0,0,0,0,0,0,0,0,0,0,0
4223,97.37,0,304,0,0,0,0,0,0,0,0,0,0,1,0
5586,94.51,0,984,0,0,0,0,0,0,0,0,0,0,1,1
25,87.52,0,1149,0,1,0,1,0,0,0,1,0,0,1,1
5584,98.66,0,596,0,0,0,1,0,0,0,0,0,0,1,1
27,92.81,0,1167,0,0,0,0,0,0,0,0,0,0,1,1
20,92.45,14,2435,0,0,0,0,0,0,0,0,0,0,1,1
5583,97.36,0,683,0,0,0,0,0,0,0,0,1,0,1,1
5580,89.63,0,676,0,0,0,1,0,0,0,0,1,0,1,1
5581,98.1,0,737,0,0,0,0,0,0,0,0,1,0,1,1
79981,65.93,0,569,0,0,0,0,0,0,0,0,0,0,0,1
102725179,-1,0,-1,0,0,0,1,0,0,0,0,0,0,1,1
28,74.57,1,354,0,0,0,0,0,0,0,0,1,0,1,1
29,98.98,0,820,0,0,0,0,0,0,0,0,1,0,1,1
5588,94.52,0,697,0,0,0,1,0,0,0,0,0,0,1,1
5589,84.03,0,536,0,0,0,1,0,0,0,0,1,0,1,0
79541,-1,7,-1,1,0,0,1,1,1,0,0,0,0,0,1
100287441,-1,0,-1,0,0,0,0,0,0,0,0,1,0,1,0
79544,85.53,7,311,1,0,0,1,1,1,0,0,0,0,0,1
101928451,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
7773,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
91368,95.69,0,116,0,0,0,0,0,0,0,0,0,0,0,0
91369,92.12,0,368,0,0,0,0,0,0,0,0,0,0,1,0
221496,95.37,2,503,0,0,0,0,0,0,0,0,0,0,1,1
1069,97.09,0,172,0,0,0,1,0,0,0,0,0,0,1,1
102724123,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
101060405,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,1
221491,56.58,0,159,0,0,0,0,0,0,0,0,0,0,0,0
92815,100.0,0,130,0,0,0,0,0,0,0,0,0,0,0,1
7770,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
387911,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
11274,70.62,0,372,0,0,0,0,0,0,0,0,0,0,1,0
11275,99.46,1,597,0,0,0,0,0,0,0,0,0,0,0,1
102723407,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
11277,74.13,1,314,0,0,0,0,0,0,0,0,0,0,1,1
11270,93.57,5,262,0,0,0,0,0,0,0,0,0,0,1,1
283991,90.85,0,164,0,0,0,0,0,0,0,0,0,0,0,0
11272,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
11273,93.91,0,1069,0,0,0,0,0,0,0,0,0,0,1,1
130576,81.72,2,200,0,0,0,1,0,0,0,0,0,0,0,1
130574,94.15,0,171,0,0,0,1,0,0,0,0,0,0,0,0
11278,96.27,0,402,0,0,0,0,0,0,0,0,0,0,1,0
93129,89.53,4,295,0,0,0,0,0,0,0,0,0,0,1,1
8501,82.57,12,575,0,0,0,0,0,0,0,0,0,0,0,1
287015,87.67,0,576,0,0,0,0,0,0,0,0,0,0,1,0
51371,96.45,0,141,0,0,0,0,0,0,0,0,0,0,0,0
79827,93.24,1,373,0,0,0,0,0,0,0,0,0,0,1,1
51373,84.25,0,130,0,1,0,0,0,0,0,0,0,0,0,1
51372,100.0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
51375,88.79,0,243,0,0,0,0,0,0,0,0,0,0,0,0
51374,76.86,1,229,0,0,0,0,0,0,0,0,0,0,0,1
51377,97.15,0,316,0,0,0,0,0,0,0,0,0,0,1,0
100507003,52.96,1,518,0,0,1,0,0,0,0,0,0,0,0,0
51379,91.86,0,442,0,0,0,1,0,0,0,0,0,0,0,0
51378,56.05,0,341,0,0,0,1,0,0,0,0,1,0,1,1
148003,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
100131211,72.99,6,276,0,0,0,0,0,0,0,0,0,0,0,1
56912,91.75,0,304,0,0,0,0,0,0,0,0,0,0,1,0
23682,94.89,0,137,0,0,0,0,0,0,0,0,0,0,1,1
23683,96.35,0,631,0,0,0,1,0,1,0,0,0,0,1,1
5300,95.76,0,163,0,0,0,1,0,0,0,0,0,0,1,0
23627,71.91,0,176,0,0,0,0,0,0,0,0,0,0,0,1
65018,78.42,0,581,0,0,0,0,0,0,0,0,0,0,1,1
56914,86.72,0,128,0,0,0,0,0,0,0,0,0,0,0,0
92162,85.53,3,159,0,0,0,0,0,0,0,0,0,0,0,1
65012,89.7,5,563,0,0,0,0,0,0,0,0,0,0,1,1
65010,77.67,10,738,0,0,0,1,1,1,0,0,0,0,1,1
5303,96.95,0,156,0,1,0,0,0,0,0,0,0,0,1,1
64768,91.85,0,491,0,0,0,0,0,0,0,0,0,0,1,0
64769,98.95,0,191,0,0,0,0,0,0,0,0,0,0,1,1
64766,69.02,0,407,0,0,0,0,0,0,0,0,0,0,0,0
57830,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
64764,90.79,1,520,0,0,0,0,0,0,0,0,0,0,1,1
56917,80.66,0,421,0,0,0,0,0,0,0,0,0,0,1,0
64762,91.19,0,876,0,0,0,0,0,0,0,0,0,0,1,0
286075,64.77,0,372,0,0,0,0,0,0,0,0,0,0,1,0
64760,83.66,0,629,0,0,0,0,0,0,0,0,0,0,0,0
64761,74.15,0,420,0,0,0,0,0,0,0,0,0,0,1,0
23624,67.12,0,428,0,0,0,1,0,0,0,0,0,0,1,0
3806,-1,1,-1,0,0,0,1,0,0,0,0,0,0,0,1
246269,85.86,0,481,0,0,0,0,0,0,0,0,0,0,1,0
120586,86.08,9,310,1,0,0,1,1,1,0,0,0,0,0,1
253314,80.39,0,242,0,0,0,0,0,0,0,0,0,0,0,0
4922,77.51,0,170,0,0,0,0,0,0,0,0,0,0,0,1
284366,81.6,0,250,0,0,0,0,0,0,0,0,0,0,1,0
51199,78.8,0,2133,0,0,0,1,0,0,0,1,1,0,1,1
348262,90.72,0,97,0,0,0,0,0,0,0,0,0,0,1,0
729438,97.57,0,329,0,0,0,0,0,0,0,0,0,0,0,0
51195,87.63,1,377,0,0,0,1,0,1,0,0,0,0,1,1
51194,96.82,0,1015,0,1,0,0,0,0,0,0,0,0,0,1
51196,84.31,0,2302,0,0,0,1,0,1,0,0,1,0,1,1
51191,-1,1,-1,0,0,0,0,0,0,0,0,0,0,1,0
101927601,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
51193,92.78,0,485,0,0,0,0,0,0,0,0,0,0,1,0
51192,60.0,4,152,0,0,0,1,0,0,0,0,0,0,0,1
101929990,-1,0,-1,0,0,0,1,0,0,0,0,0,0,1,1
155368,78.43,0,245,0,0,0,0,0,0,0,0,0,0,1,0
11255,91.91,7,445,1,0,0,1,1,1,0,0,0,0,1,1
4821,98.53,0,273,0,0,0,1,0,0,0,0,0,0,1,1
5973,84.82,0,427,0,0,0,0,0,0,0,0,1,0,1,0
79797,64.72,0,720,0,0,0,0,0,0,0,0,0,0,1,0
2288,89.98,0,459,0,0,0,1,0,0,0,0,0,0,1,1
2289,91.25,0,457,0,0,0,0,0,0,0,0,0,0,1,0
387263,75.54,0,191,0,0,0,0,0,0,0,0,0,0,0,0
2280,97.22,0,108,0,0,0,1,0,0,1,0,1,0,1,1
2281,97.01,0,80,0,0,0,0,0,0,1,0,0,0,1,1
64506,95.07,0,486,0,0,0,0,0,0,0,0,0,0,1,1
2053,73.56,0,502,0,0,0,0,0,0,0,0,0,0,1,0
2286,95.77,0,142,0,0,0,0,0,0,0,0,0,0,1,1
